image,src_style,src_stem,tgt_style,lpips,clip_style,clip_content
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1__to__Rococo.png,Ukiyo_e,kitagawa-utamaro_yama-uba-and-kintaro-1,Rococo,0.21482515335083008,0.5098419189453125,0.9142807722091675
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1__to__Ukiyo_e.png,Ukiyo_e,kitagawa-utamaro_yama-uba-and-kintaro-1,Ukiyo_e,0.22956454753875732,0.7262489795684814,0.8960399627685547
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Early_Renaissance.png,Ukiyo_e,ogata-gekko_nihon-hana-zue-1896,Early_Renaissance,0.2683753967285156,0.55934739112854,0.8438374400138855
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Impressionism.png,Ukiyo_e,ogata-gekko_nihon-hana-zue-1896,Impressionism,0.24094748497009277,0.543915331363678,0.8618860840797424
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Minimalism.png,Ukiyo_e,ogata-gekko_nihon-hana-zue-1896,Minimalism,0.2583487629890442,0.6017253398895264,0.8211489319801331
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Rococo.png,Ukiyo_e,ogata-gekko_nihon-hana-zue-1896,Rococo,0.23273059725761414,0.49488669633865356,0.8578769564628601
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Ukiyo_e.png,Ukiyo_e,ogata-gekko_nihon-hana-zue-1896,Ukiyo_e,0.2767692506313324,0.7679815888404846,0.8282170295715332
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Early_Renaissance.png,Ukiyo_e,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1,Early_Renaissance,0.3072022497653961,0.5317631959915161,0.8399118185043335
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Impressionism.png,Ukiyo_e,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1,Impressionism,0.27767735719680786,0.564410388469696,0.8827774524688721
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Minimalism.png,Ukiyo_e,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1,Minimalism,0.30123746395111084,0.546372652053833,0.8838143944740295
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Rococo.png,Ukiyo_e,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1,Rococo,0.2695333957672119,0.503520667552948,0.8987340927124023
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Ukiyo_e.png,Ukiyo_e,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1,Ukiyo_e,0.3198956847190857,0.7339298129081726,0.8261476755142212
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Early_Renaissance.png,Ukiyo_e,tsukioka-yoshitoshi_not_detected_242419,Early_Renaissance,0.2754167318344116,0.6045029163360596,0.872522234916687
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Impressionism.png,Ukiyo_e,tsukioka-yoshitoshi_not_detected_242419,Impressionism,0.2699410021305084,0.567488968372345,0.8835209608078003
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Minimalism.png,Ukiyo_e,tsukioka-yoshitoshi_not_detected_242419,Minimalism,0.316472589969635,0.6358586549758911,0.8566555380821228
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Rococo.png,Ukiyo_e,tsukioka-yoshitoshi_not_detected_242419,Rococo,0.27483075857162476,0.5508219599723816,0.8713879585266113
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Ukiyo_e.png,Ukiyo_e,tsukioka-yoshitoshi_not_detected_242419,Ukiyo_e,0.27996161580085754,0.7236109375953674,0.8507935404777527
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series,Early_Renaissance,0.33541834354400635,0.5795482993125916,0.8929482102394104
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Impressionism.png,Ukiyo_e,utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series,Impressionism,0.33663785457611084,0.5697429180145264,0.9015868306159973
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Minimalism.png,Ukiyo_e,utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series,Minimalism,0.38108670711517334,0.6257591247558594,0.8923752903938293
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Rococo.png,Ukiyo_e,utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series,Rococo,0.3433944582939148,0.5347458124160767,0.8998515009880066
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series,Ukiyo_e,0.34146833419799805,0.812952995300293,0.8941227197647095
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240333__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada_not_detected_240333,Early_Renaissance,0.30817562341690063,0.6296427249908447,0.8410742282867432
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240333__to__Impressionism.png,Ukiyo_e,utagawa-kunisada_not_detected_240333,Impressionism,0.3060328960418701,0.5625036358833313,0.8557584881782532
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240333__to__Minimalism.png,Ukiyo_e,utagawa-kunisada_not_detected_240333,Minimalism,0.38255220651626587,0.5982154607772827,0.841877818107605
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240333__to__Rococo.png,Ukiyo_e,utagawa-kunisada_not_detected_240333,Rococo,0.31512054800987244,0.5337221026420593,0.8604352474212646
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240333__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada_not_detected_240333,Ukiyo_e,0.32606881856918335,0.7477064728736877,0.8467994928359985
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada_not_detected_240347,Early_Renaissance,0.27672910690307617,0.6105150580406189,0.8956187963485718
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Impressionism.png,Ukiyo_e,utagawa-kunisada_not_detected_240347,Impressionism,0.2682810425758362,0.6173896789550781,0.8936175107955933
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Minimalism.png,Ukiyo_e,utagawa-kunisada_not_detected_240347,Minimalism,0.3158005475997925,0.6147636771202087,0.8672142028808594
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Rococo.png,Ukiyo_e,utagawa-kunisada_not_detected_240347,Rococo,0.2722356915473938,0.5331718325614929,0.8866097927093506
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada_not_detected_240347,Ukiyo_e,0.27775657176971436,0.781637966632843,0.8907443284988403
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada_not_detected_240353,Early_Renaissance,0.3103715777397156,0.5835824608802795,0.895804762840271
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Impressionism.png,Ukiyo_e,utagawa-kunisada_not_detected_240353,Impressionism,0.30781033635139465,0.5856276154518127,0.8946057558059692
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Minimalism.png,Ukiyo_e,utagawa-kunisada_not_detected_240353,Minimalism,0.37452438473701477,0.5547429323196411,0.8660147786140442
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Rococo.png,Ukiyo_e,utagawa-kunisada_not_detected_240353,Rococo,0.31517577171325684,0.5475823879241943,0.8864320516586304
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada_not_detected_240353,Ukiyo_e,0.32084921002388,0.7733778357505798,0.8889614343643188
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada_not_detected_240381(1),Early_Renaissance,0.31063708662986755,0.6031551957130432,0.9122042655944824
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Impressionism.png,Ukiyo_e,utagawa-kunisada_not_detected_240381(1),Impressionism,0.28039783239364624,0.5698888301849365,0.9208759069442749
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Minimalism.png,Ukiyo_e,utagawa-kunisada_not_detected_240381(1),Minimalism,0.31158196926116943,0.5862222909927368,0.919153094291687
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Rococo.png,Ukiyo_e,utagawa-kunisada_not_detected_240381(1),Rococo,0.2703888714313507,0.5421140789985657,0.9248246550559998
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada_not_detected_240381(1),Ukiyo_e,0.32312771677970886,0.8015382885932922,0.9117110371589661
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_the-actor__to__Early_Renaissance.png,Ukiyo_e,utagawa-kunisada_the-actor,Early_Renaissance,0.2643488347530365,0.5665069818496704,0.9033176898956299
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_the-actor__to__Impressionism.png,Ukiyo_e,utagawa-kunisada_the-actor,Impressionism,0.26972833275794983,0.5631088018417358,0.90674889087677
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_the-actor__to__Minimalism.png,Ukiyo_e,utagawa-kunisada_the-actor,Minimalism,0.33183008432388306,0.5906164050102234,0.9145215749740601
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_the-actor__to__Rococo.png,Ukiyo_e,utagawa-kunisada_the-actor,Rococo,0.2803992033004761,0.535963237285614,0.9108458757400513
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kunisada_the-actor__to__Ukiyo_e.png,Ukiyo_e,utagawa-kunisada_the-actor,Ukiyo_e,0.26853135228157043,0.7993555665016174,0.8898836970329285
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Early_Renaissance.png,Ukiyo_e,utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess,Early_Renaissance,0.37457525730133057,0.5743881464004517,0.8567487001419067
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Impressionism.png,Ukiyo_e,utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess,Impressionism,0.3876535892486572,0.5898256897926331,0.8724109530448914
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Minimalism.png,Ukiyo_e,utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess,Minimalism,0.4516582190990448,0.6229690313339233,0.8739346861839294
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Rococo.png,Ukiyo_e,utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess,Rococo,0.401634156703949,0.5367403626441956,0.8766960501670837
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Ukiyo_e.png,Ukiyo_e,utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess,Ukiyo_e,0.3758559226989746,0.7987539172172546,0.881536602973938
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan__to__Early_Renaissance.png,Ukiyo_e,utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan,Early_Renaissance,0.3452873229980469,0.5774887204170227,0.910240113735199
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan__to__Impressionism.png,Ukiyo_e,utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan,Impressionism,0.3380008935928345,0.5484579801559448,0.9199396371841431
