"source_table","source_row","method","dataset_or_setting","resolution","train_time_value","train_time_unit","infer_time_value","infer_time_unit","params_m","source_path","note","quality_class","claim_use","quality_reason"
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","523","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0002\summary.json","clip_style=0.702; content_lpips=0.411; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","524","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0003\summary.json","clip_style=0.704; content_lpips=0.407; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","525","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0004\summary.json","clip_style=0.705; content_lpips=0.418; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","526","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0005\summary.json","clip_style=0.707; content_lpips=0.421; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","527","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0006\summary.json","clip_style=0.710; content_lpips=0.421; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","528","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0007\summary.json","clip_style=0.710; content_lpips=0.424; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","529","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\epoch_0008\summary.json","clip_style=0.710; content_lpips=0.428; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","530","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\steps_01\summary.json","clip_style=0.716; content_lpips=0.451; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","531","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\steps_04\summary.json","clip_style=0.716; content_lpips=0.451; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","532","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\steps_08\summary.json","clip_style=0.716; content_lpips=0.451; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","533","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\steps_12\summary.json","clip_style=0.716; content_lpips=0.451; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","534","LBM","review_additional_experiments","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\review_additional_experiments\full_eval\steps_16\summary.json","clip_style=0.716; content_lpips=0.451; training_csv_count=9","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","535","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10e\summary.json","clip_style=0.711; content_lpips=0.620; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","536","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10l1\summary.json","clip_style=0.712; content_lpips=0.573; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","537","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10l2\summary.json","clip_style=0.715; content_lpips=0.557; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","538","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10l3\summary.json","clip_style=0.714; content_lpips=0.543; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","539","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10l4\summary.json","clip_style=0.713; content_lpips=0.539; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","540","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10l5\summary.json","clip_style=0.715; content_lpips=0.535; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","541","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10m1\summary.json","clip_style=0.703; content_lpips=0.465; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","542","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10m2\summary.json","clip_style=0.700; content_lpips=0.429; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","543","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10m3\summary.json","clip_style=0.710; content_lpips=0.488; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","544","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10pb\summary.json","clip_style=0.712; content_lpips=0.539; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","545","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10pc\summary.json","clip_style=0.712; content_lpips=0.536; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","546","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10pn\summary.json","clip_style=0.703; content_lpips=0.422; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","547","LBM","runs","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\runs\full_eval\o10pr\summary.json","clip_style=0.711; content_lpips=0.541; training_csv_count=42","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
