"path","action","delete_class","size_mb","extension","last_write_time","deleted_at","reason","evidence_files","error"
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\30_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-13T23:46:51","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\30_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879422",".pth","2026-05-13T23:46:51","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380643",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.222198",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_2135_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879622",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380519",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221411",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\35_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879422",".pth","2026-05-13T23:48:18","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380643",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.222198",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_2440_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879622",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380519",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221411",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\40_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-13T23:49:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
