case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e01_style_specificity,EdgeGated_e01_structure_preservation,EdgeGated_e01_artifact_control,EdgeGated_e01_note
Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very blurry and washed-out; minimal Rococo detail or ornamental structure preserved. Heavy smearing and loss of facial/clothing definition.,5,5,5,"Excellent Rococo styling: ornate frame, soft pastel tones, delicate brushwork feel. Structure of portrait fully preserved with high fidelity and no visible artifacts.",3,4,3,"Moderate Rococo influence with some ornamental framing and color softening. Structure is mostly intact but suffers from haze and edge bleeding, reducing clarity."
Ukiyo_e__utagawa-kuniyoshi_kuzunoha__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,Moderate Ukiyo-e style with visible color bleeding and soft edges; structure preserved but lacks crisp line work typical of the style.,5,5,5,"Excellent reproduction of Ukiyo-e aesthetics: clean lines, appropriate color palette, faithful structure, minimal artifacts.",4,4,4,Strong style transfer with good edge preservation; slight over-saturation and minor haloing around figures reduce perfection.
Impressionism__edgar-degas_study-of-gentile-bellini-1855__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Minimal style transfer; retains source sketch quality with faint Renaissance tones. Structure preserved but lacks stylistic depth.,5,5,5,"Excellent Early Renaissance style match with rich color, texture, and period-appropriate rendering. Structure fully preserved with no artifacts.",2,4,4,"Similar to LBM — minimal stylistic change, mostly grayscale with slight aging effect. Structure intact, clean output."
Ukiyo_e__utagawa-kuniyoshi_ishiyakushi__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Poor Rococo style transfer; heavy vignetting and noise artifacts; structure preserved but visually degraded.,5,5,5,Excellent Rococo style integration with ornate borders and soft colors; perfect structure preservation; no visible artifacts.,3,4,3,Moderate Rococo influence; structure well preserved; some edge artifacts and uneven color blending.
Minimalism__robert-mangold_untitled-fcpa-1995__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Fails to capture minimalism; overly desaturated and washed-out. Structure is preserved but lacks stylistic intent. Artifacts include unnatural color bleeding and loss of texture.,5,5,5,"Perfectly preserves source structure while applying a clean, minimal aesthetic. Colors are muted yet distinct, edges are sharp, and no artifacts present. Matches target style reference closely.",3,4,4,"Preserves structure well but applies a soft, painterly filter that dilutes minimalism. Slight color shift and edge softening reduce fidelity to target style. Minor artifacts in gradient transitions."
Early_Renaissance__pietro-perugino_giovanni-colombini__to__Impressionism,Early_Renaissance,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears mostly unaltered with minor color shifts. Structure is preserved but lacks artistic reinterpretation. Artifacts include visible seams and inconsistent blending.,5,5,5,Excellent Impressionist style application with visible brushwork and soft edges while preserving facial features and pose. No noticeable artifacts or structural distortion.,3,4,3,Moderate style transfer with some Impressionist texture but overly smoothed areas. Structure is mostly intact but lacks fine detail. Minor artifacts in background blending.
Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Heavy Rococo-style wash and blur; structure is partially preserved but heavily distorted by stylistic over-application. Artifacts include smudging and loss of fine detail.,5,5,5,"Excellent Rococo style transfer with soft pastel tones, ornate framing, and painterly texture while preserving original composition and character poses. Minimal artifacts.",3,4,3,"Moderate Rococo influence with some color softening and edge preservation, but lacks full stylistic immersion. Some blotchy artifacts and inconsistent texture application."
Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very blurry and washed-out; impressionistic texture is weak and indistinct. Structure is partially preserved but heavily degraded by noise and smearing.,5,5,5,"Excellent impressionistic brushwork with vibrant, blended colors. Structure is well-preserved with clear figures and background elements. Minimal artifacts; clean and coherent output.",3,4,3,"Moderate impressionistic effect with some color blending, but overly hazy and low-contrast. Structure is mostly intact but obscured by foggy artifacts and lack of definition."
Ukiyo_e__utagawa-kunisada_the-actor__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to capture minimalism; output is overly blurred and washed out, losing both style and structural clarity.",5,5,5,"Perfectly balances minimalism with source structure; clean, stylized, and artifact-free while preserving key visual elements.",2,3,2,"Similar to LBM-Knee_e13; lacks minimalism, appears faded and indistinct with poor edge definition and low contrast."
Rococo__giovanni-domenico-tiepolo_christ-s-fall-on-the-way-to-calvary-1772__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Heavy vignetting and darkened edges obscure content; Rococo style is weakly applied with muted pastel tones but lacks elegance or ornamental detail.,5,5,5,"Excellent Rococo styling: soft pastels, luminous skin tones, delicate brushwork feel, and elegant composition. Structure fully preserved with no artifacts.",3,4,3,"Moderate Rococo influence with some pastel washes, but edges show slight darkening and loss of fine detail. Structure mostly intact but less refined than Seedream."
Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very blurry, low contrast, and lacks impressionistic brushwork; structure is preserved but style is weak and muddy.",5,5,5,"Excellent impressionistic rendering with visible brushstrokes, vibrant colors, and clear preservation of source structure and edges.",3,4,3,"Moderate impressionistic effect with some color blending, but overly hazy and washed out; structure is mostly preserved but lacks vibrancy."
Early_Renaissance__pisanello_stork-1430__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,3,3,Fails to apply Renaissance style; output is nearly identical to source with only minor texture changes. Structure preserved but no stylistic transfer.,5,5,4,"Excellent Renaissance style transfer with appropriate color palette, brushwork, and aged paper texture. Bird structure perfectly preserved. Minor shadow artifact under bird but overall high fidelity.",3,4,5,"Applies a stylized aged-paper effect but lacks true Renaissance painting characteristics (color, brushwork). Structure well preserved. Cleanest output with minimal artifacts."
Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Faint, washed-out style with minimal color and texture; structure preserved but lacks Ukiyo-e character.",5,5,5,"Strong Ukiyo-e aesthetic: bold outlines, flat color blocks, stylized architecture, and atmospheric gradient sky. Structure well-preserved with no visible artifacts.",2,4,4,Edge-preserving but overly desaturated and grayish; lacks color and stylistic depth of Ukiyo-e. Clean output but stylistically weak.
Ukiyo_e__kitagawa-utamaro_upon-my-oath__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Minimal style transfer; retains source sketch-like appearance with no Renaissance features. Structure preserved but lacks artistic integration. Artifacts include faint noise and inconsistent texture.,5,5,5,"Excellent Early Renaissance style transfer: rich color palette, chiaroscuro lighting, and painterly texture. Source structure (pose, clothing, background elements) perfectly preserved. No visible artifacts; seamless blending of style and content.",3,4,3,"Moderate style application: some Renaissance-like tones and softness, but lacks depth and richness. Structure well-preserved. Minor artifacts in background and garment edges; inconsistent texture density."
Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly washed out; lacks color and brushwork detail of Impressionism. Structure is vague but not broken. Heavy blur and loss of texture.,5,5,5,"Excellent Impressionist style with visible brushstrokes, rich color palette, and atmospheric lighting. Source structure (sky, trees, path, figures) is well preserved. No visible artifacts.",3,4,3,"Moderate style transfer — some softness and color variation present, but lacks the vibrancy and texture of true Impressionism. Structure is mostly intact. Slight over-smoothing and muted tones reduce impact."
Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,3,3,Minimal style transfer; mostly preserves source sketch with slight tonal shift. Structure intact but no Renaissance stylistic elements.,5,4,4,"Strong Early Renaissance style applied — gold leaf, drapery, composition mimic target. Some structural distortion in wave/boat but overall coherent and stylistically faithful.",3,5,5,"Excellent structure and artifact control — clean lines, no noise. Style is subtly suggested via color wash and texture but lacks full Renaissance iconography or palette."
Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,4,3,Minimal stylistic shift; retains source geometry but lacks Renaissance texture/color. Slight color bleed and flat rendering.,5,5,5,"Strong Early Renaissance aesthetic: warm tones, soft gradients, architectural depth cues, and painterly texture. Structure preserved cleanly with no visible artifacts.",3,4,4,Moderate stylistic influence with muted palette and subtle texture. Structure intact but slightly blurred edges; minor haloing near white structures.
Ukiyo_e__utagawa-kunisada_the-actor__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low Rococo style transfer; output resembles a faded sketch with minimal ornamental detail. Structure is preserved but lacks texture and color richness. Heavy artifacts and loss of fine lines reduce quality.,5,5,5,"Excellent Rococo style integration: ornate borders, soft pastel palette, and decorative flourishes match target reference. Source structure (figures, composition) is fully preserved with high fidelity. No visible artifacts or distortions.",3,4,3,"Moderate Rococo styling with some ornamental elements and color shifts, but less refined than Seedream. Structure is well-preserved. Some edge artifacts and slight blurring reduce overall polish."
Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not clearly expressed, structure partially preserved but details lost.",5,5,5,Strong minimalism with bold flat colors and simplified forms; source structure well preserved; clean output with no artifacts.,2,3,2,"Similar to LBM-Knee_e13; lacks clear minimalism, structure is somewhat preserved but hazy, minor artifacts present."
Rococo__joseph-wright_mr-and-mrs-thomas-coltman__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very washed out, low contrast, and lacks the warm, earthy tones of Early Renaissance. Structure is preserved but figures appear ghostly due to excessive blending.",5,5,5,"Excellent transfer. Captures the chiaroscuro, warm palette, and painterly texture of the target style while perfectly preserving the source composition and details.",3,4,3,Better than LBM but still too pale and desaturated. The style feels more like a faded old photograph than a Renaissance painting. Structure is good but lacks the richness of the target.
