case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e12_style_specificity,EdgeGated_e12_structure_preservation,EdgeGated_e12_artifact_control,EdgeGated_e12_note
Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very faint impressionistic wash; structure mostly preserved but colors are muted and lack brushwork texture. Artifacts include smudging and loss of detail.,5,5,5,"Excellent impressionist brushwork applied while preserving original composition and figures. No visible artifacts; clean, stylized output.",3,4,3,"Moderate impressionist effect with some edge preservation, but suffers from slight blurring and color bleeding. Less cohesive than Seedream."
Rococo__giovanni-domenico-tiepolo_christ-s-fall-on-the-way-to-calvary-1772__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not achieved, structure lost in haze.",5,5,5,"Excellent minimalism: clean geometry, bold flat colors, preserved composition with stylized abstraction.",3,4,3,Some geometric simplification but retains too much painterly texture; edges not cleanly gated.
Minimalism__frank-stella_gezira-from-black-series-ii-1967__to__Ukiyo_e,Minimalism,Ukiyo_e,EdgeGated_e12,EdgeGated_e12,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Weak Ukiyo-e style transfer; pattern preserved but lacks color/texture fidelity; visible noise and edge artifacts.,3,5,5,Excellent structure retention; clean output with minimal artifacts; moderate style infusion — dark gradient and subtle texture hint at Ukiyo-e but not fully realized.,5,4,4,"Strongest Ukiyo-e stylistic match — textured gray wash, aged paper tone, and brush-like strokes; slight structural distortion in pattern alignment but overall high fidelity to target style."
Early_Renaissance__domenico-ghirlandaio_st-jerome__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Faint, washed-out output; minimal style transfer, retains structure but lacks clarity and artistic intent.",5,5,5,"Clean, stylized vector-like rendering with strong geometric framing and clear subject; excellent minimalism interpretation.",2,3,2,"Similar to LBM — overly faded, low contrast, poor style expression despite retaining basic structure."
Minimalism__john-mclaughlin_number-13-1973__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to capture minimalism; introduces heavy blur and color wash, losing structure and style fidelity.",5,5,5,"Perfectly preserves source structure while applying clean, high-contrast minimalism matching target reference.",3,4,3,"Preserves structure well but applies a muted, grayish tone that partially obscures the bold minimalism of the target."
Impressionism__nicolae-vermont_rotterdam-port-1928__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,4,2,3,3,Weak Rococo style transfer; heavy dark vignette and texture artifacts obscure content. Structure preserved but visually degraded.,5,5,4,Strong Rococo aesthetic with ornate frame and soft palette. Content structure well preserved. Minor border artifacts but overall excellent.,3,4,5,Moderate Rococo influence via color and texture. Clean edges and minimal artifacts. Structure slightly softened but intact.
Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very faint, washed-out style; lacks bold lines and color contrast of Ukiyo-e. Structure is preserved but overly blurred. Heavy artifacts and low fidelity to target style.",5,5,5,"Excellent Ukiyo-e style transfer: strong outlines, traditional color palette, and compositional fidelity. Source structure perfectly preserved with no visible artifacts. Matches reference style closely.",2,3,2,Similar to LBM — overly pale and indistinct. Fails to capture the graphic quality of Ukiyo-e. Structure is somewhat retained but degraded by noise and lack of definition. Poor artifact control.
Ukiyo_e__kitagawa-utamaro_upon-my-oath__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply minimalism; output is overly faded and lacks color or stylistic intent. Structure is partially preserved but washed out.,5,5,5,"Excellent minimalism: clean background, restrained palette, sharp edges, and faithful structure. No artifacts.",2,3,2,Similar to LBM — overly desaturated and blurry. Fails to convey minimalism; structure is faintly visible but degraded.
Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Poor style transfer; retains source aesthetic with minimal Renaissance influence. Structure is preserved but colors are oversaturated and unnatural. Heavy artifacts and color bleeding degrade quality.,5,5,5,"Excellent style transfer with clear Early Renaissance characteristics (tonal modeling, chiaroscuro). Structure is perfectly preserved. No visible artifacts; clean and coherent output.",3,4,3,"Moderate style transfer; some Renaissance-like shading but lacks depth and texture fidelity. Structure is well preserved. Minor artifacts and slight color distortion present, especially in sky and foliage."
Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Faint, washed-out color with minimal Renaissance texture; structure mostly preserved but lacks stylistic depth.",5,5,5,"Excellent Early Renaissance style transfer: rich colors, soft shading, period-appropriate drapery and facial rendering; structure perfectly maintained with no artifacts.",3,4,4,"Moderate style adoption — some color and texture improvement over LBM, but still lacks full Renaissance richness; minor edge halos visible."
Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output resembles source with slight color shift. Structure preserved but lacks Renaissance texture or lighting. Heavy artifacts and washed-out appearance.,5,5,5,"Excellent Early Renaissance style: warm chiaroscuro, rich wood grain, soft shadows, and aged parchment-like background. Structure perfectly preserved. No visible artifacts.",3,4,3,"Moderate style transfer — some warm tones and texture added, but less cohesive than Seedream. Structure well preserved. Minor smudging and uneven blending near edges."
Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out output with minimal stylistic transfer; structure is barely discernible and lacks clarity.",5,5,5,"Strong minimalist style transfer with clean edges, high contrast, and excellent preservation of source structure and composition.",2,3,2,"Similar to LBM-Knee_e13 — overly blurred and low-contrast, failing to convey minimalism or preserve structural detail effectively."
Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Very faint, washed-out style; lacks Ukiyo-e color and line quality. Structure preserved but overly diffuse.",5,5,5,"Strong Ukiyo-e aesthetic with appropriate color palette, texture, and brush-like rendering. Structure well-preserved with minimal artifacts.",2,4,3,"Similar to LBM — very low style fidelity, mostly gray/green wash. Edges preserved but no stylistic enhancement."
Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,"Moderate Ukiyo-e style with muted colors and some linearity, but lacks bold outlines and texture fidelity. Structure is mostly preserved but slightly blurred. Some smudging artifacts present.",5,5,5,"Excellent Ukiyo-e style transfer with strong color blocking, clean lines, and traditional texture. Structure is well-preserved with minimal distortion. Very few artifacts; high fidelity to target style.",4,4,4,"Good style capture with clear edges and stylized coloring, though slightly less vibrant than Seedream. Structure is intact but minor edge halos visible. Few artifacts overall."
Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Faint Ukiyo-e influence but overly blurred; structure preserved but style is weak and indistinct.,5,5,5,"Strong Ukiyo_e style with clean lines, flat color, and faithful structure; minimal artifacts.",2,4,3,Similar to LBM — slight Ukiyo_e hint but mostly washed out; structure intact but style lacks definition.
Rococo__giovanni-domenico-tiepolo_the-new-world-1797__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and abstract; loses both style fidelity and structural clarity. Minimalist intent is not achieved.,5,5,5,"Excellent minimalism: clean geometry, flat colors, strong composition. Preserves source structure while applying target style faithfully with no artifacts.",3,4,3,Better than LBM but still too painterly and indistinct. Structure is partially preserved but lacks the crispness of true minimalism.
Rococo__dmitry-levitzky_maria-feodorovna__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not clearly expressed, structure preserved but details lost.",5,5,5,"Clean geometric shapes, bold colors, strong minimalism; source structure well preserved with no artifacts.",2,3,2,"Similar to LBM — hazy, low contrast, minimalism absent; structure intact but visually degraded."
Minimalism__pino-pinelli_pittura-r-1993__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,4,3,"Faint, washed-out red tones lack Ukiyo-e vibrancy; structure preserved but style is too muted and generic.",5,5,5,"Strong Ukiyo-e color palette (warm reds, cream background), clean edges, no artifacts, excellent structural fidelity.",3,4,4,Moderate Ukiyo-e feel with pinkish-reds; slight softness in edges but overall clean and structurally sound.
Minimalism__frank-stella_gezira-from-black-series-ii-1967__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,2,Fails to apply Rococo style; retains source texture with no stylistic transfer. Structure is partially preserved but distorted by noise-like artifacts.,5,5,5,Excellent Rococo style transfer with ornate floral motifs matching target reference. Source structure (rectangular frame) is perfectly preserved. No visible artifacts.,1,2,2,No stylistic transfer applied; output identical to LBM-Knee_e13. Retains source pattern without Rococo elements. Minor structural distortion and edge artifacts present.
Rococo__antoine-watteau_the-delicate-musician__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out rendering; lacks Renaissance texture and detail; structure partially preserved but blurred.",5,5,5,"Excellent match to Early Renaissance style with clear linework, period-appropriate attire, and clean structure; no visible artifacts.",2,3,2,"Similar to LBM — overly soft, low-contrast output; structure faintly retained but lacks stylistic fidelity and clarity."
Ukiyo_e__utagawa-kuniyoshi_kuzunoha__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to apply minimalism; output is a faded, noisy version of source with no stylistic reduction or geometric simplification.",5,5,5,"Excellent minimalism: flat colors, bold shapes, clean edges, and simplified composition while preserving key structural elements of the source.",3,4,3,"Moderate minimalism attempt; some color blocking and simplification but retains too much texture and detail, with minor artifacts in background areas."
